    23 +2.000000e-03 -9.966007e-01 +0.000000e+00 +0.000000e+00 -1.965899e+01 +0.000000e+00 +0.000000e+00 +2.367743e+02 +0.000000e+00 +0.000000e+00 +2.001602e+03 +2.000000e+00 +9.017018e-03 +5.749786e-01 +3.347980e+01 +4.603513e+02 +7.871663e+00 +0.000000e+00 +9.546853e-01      5
    24 +2.000000e-03 -9.931123e-01 +0.000000e+00 +0.000000e+00 -1.968827e+01 +0.000000e+00 +0.000000e+00 +2.781016e+02 +0.000000e+00 +0.000000e+00 +2.000854e+03 +2.000000e+00 +9.025364e-03 +5.744469e-01 +3.347354e+01 +4.597537e+02 +9.024356e+00 +0.000000e+00 +9.602872e-01      5
    25 +2.000000e-03 -9.896205e-01 +0.000000e+00 +0.000000e+00 -1.972227e+01 +0.000000e+00 +0.000000e+00 +3.236424e+02 +0.000000e+00 +0.000000e+00 +2.000046e+03 +2.000000e+00 +9.034542e-03 +5.738633e-01 +3.346678e+01 +4.591011e+02 +9.858804e+00 +0.000000e+00 +9.635643e-01      5
    26 +2.000000e-03 -9.861248e-01 +0.000000e+00 +0.000000e+00 -1.975822e+01 +0.000000e+00 +0.000000e+00 +3.466010e+02 +0.000000e+00 +0.000000e+00 +1.999239e+03 +2.000000e+00 +9.043705e-03 +5.732818e-01 +3.346003e+01 +4.584510e+02 +1.010968e+01 +0.000000e+00 +9.644807e-01      5
    27 +2.000000e-03 -9.826261e-01 +0.000000e+00 +0.000000e+00 -1.979289e+01 +0.000000e+00 +0.000000e+00 +3.635483e+02 +0.000000e+00 +0.000000e+00 +1.998418e+03 +2.000000e+00 +9.052924e-03 +5.726981e-01 +3.345316e+01 +4.577960e+02 +9.990942e+00 +0.000000e+00 +9.641115e-01      5
    28 +2.000000e-03 -9.791229e-01 +0.000000e+00 +0.000000e+00 -1.983005e+01 +0.000000e+00 +0.000000e+00 +3.553490e+02 +0.000000e+00 +0.000000e+00 +1.997712e+03 +2.000000e+00 +9.061008e-03 +5.721871e-01 +3.344725e+01 +4.572260e+02 +8.916138e+00 +0.000000e+00 +9.599970e-01      5
    29 +2.000000e-03 -9.756179e-01 +0.000000e+00 +0.000000e+00 -1.985528e+01 +0.000000e+00 +0.000000e+00 +2.817211e+02 +0.000000e+00 +0.000000e+00 +1.997152e+03 +2.000000e+00 +9.067341e-03 +5.717875e-01 +3.344256e+01 +4.567785e+02 +7.473019e+00 +0.000000e+00 +9.526817e-01      5
    30 +2.000000e-03 -9.721101e-01 +0.000000e+00 +0.000000e+00 -1.988342e+01 +0.000000e+00 +0.000000e+00 +2.303919e+02 +0.000000e+00 +0.000000e+00 +1.996755e+03 +2.000000e+00 +9.071861e-03 +5.715026e-01 +3.343924e+01 +4.564602e+02 +5.405883e+00 +0.000000e+00 +9.357594e-01      5
    31 +2.000000e-03 -9.686007e-01 +0.000000e+00 +0.000000e+00 -1.989408e+01 +0.000000e+00 +0.000000e+00 +1.728826e+02 +0.000000e+00 +0.000000e+00 +1.996693e+03 +2.000000e+00 +9.072579e-03 +5.714573e-01 +3.343872e+01 +4.564100e+02 +2.445208e+00 +0.000000e+00 +8.683195e-01      5
    32 +2.000000e-03 -9.650938e-01 +0.000000e+00 +0.000000e+00 -1.990268e+01 +0.000000e+00 +0.000000e+00 +1.927178e+02 +0.000000e+00 +0.000000e+00 +1.996735e+03 +2.000000e+00 +9.072138e-03 +5.714851e-01 +3.343908e+01 +4.564418e+02 -2.454979e+00 +0.000000e+00 +8.686374e-01      5
