    56 +2.000000e-03 -9.966364e-01 +0.000000e+00 +0.000000e+00 -1.959376e+01 +0.000000e+00 +0.000000e+00 -1.699921e+00 +0.000000e+00 +0.000000e+00 +2.003777e+03 +2.000000e+00 +8.992716e-03 +5.765324e-01 +3.349798e+01 +4.620969e+02 -1.105430e-01 +0.000000e+00 +2.277317e-01      5
    57 +2.000000e-03 -9.931589e-01 +0.000000e+00 +0.000000e+00 -1.959331e+01 +0.000000e+00 +0.000000e+00 -5.437420e+00 +0.000000e+00 +0.000000e+00 +2.003786e+03 +2.000000e+00 +8.992624e-03 +5.765383e-01 +3.349806e+01 +4.621036e+02 -1.088848e-01 +0.000000e+00 +2.250825e-01      5
    58 +2.000000e-03 -9.896814e-01 +0.000000e+00 +0.000000e+00 -1.959302e+01 +0.000000e+00 +0.000000e+00 -2.861611e+00 +0.000000e+00 +0.000000e+00 +2.003793e+03 +2.000000e+00 +8.992525e-03 +5.765447e-01 +3.349812e+01 +4.621104e+02 -1.061871e-01 +0.000000e+00 +2.207359e-01      5
    59 +2.000000e-03 -9.862040e-01 +0.000000e+00 +0.000000e+00 -1.959255e+01 +0.000000e+00 +0.000000e+00 -1.743913e+00 +0.000000e+00 +0.000000e+00 +2.003799e+03 +2.000000e+00 +8.992463e-03 +5.765486e-01 +3.349817e+01 +4.621150e+02 -9.496872e-02 +0.000000e+00 +2.021269e-01      5
    60 +2.000000e-03 -9.827266e-01 +0.000000e+00 +0.000000e+00 -1.959235e+01 +0.000000e+00 +0.000000e+00 -4.104227e+00 +0.000000e+00 +0.000000e+00 +2.003803e+03 +2.000000e+00 +8.992403e-03 +5.765524e-01 +3.349820e+01 +4.621190e+02 -7.434507e-02 +0.000000e+00 +1.654964e-01      5
    61 +2.000000e-03 -9.792492e-01 +0.000000e+00 +0.000000e+00 -1.959202e+01 +0.000000e+00 +0.000000e+00 -1.588610e+00 +0.000000e+00 +0.000000e+00 +2.003806e+03 +2.000000e+00 +8.992377e-03 +5.765541e-01 +3.349823e+01 +4.621210e+02 -2.818335e-02 +0.000000e+00 +6.992304e-02      5
    62 +2.000000e-03 -9.757718e-01 +0.000000e+00 +0.000000e+00 -1.959204e+01 +0.000000e+00 +0.000000e+00 +1.777426e+00 +0.000000e+00 +0.000000e+00 +2.003799e+03 +2.000000e+00 +8.992447e-03 +5.765496e-01 +3.349817e+01 +4.621157e+02 +8.356687e-02 +0.000000e+00 +1.822846e-01      5
    63 +2.000000e-03 -9.722943e-01 +0.000000e+00 +0.000000e+00 -1.959259e+01 +0.000000e+00 +0.000000e+00 +5.908722e+00 +0.000000e+00 +0.000000e+00 +2.003780e+03 +2.000000e+00 +8.992648e-03 +5.765368e-01 +3.349801e+01 +4.621012e+02 +2.207779e-01 +0.000000e+00 +3.706554e-01      5
    64 +2.000000e-03 -9.688168e-01 +0.000000e+00 +0.000000e+00 -1.959358e+01 +0.000000e+00 +0.000000e+00 +1.013446e+01 +0.000000e+00 +0.000000e+00 +2.003749e+03 +2.000000e+00 +8.992998e-03 +5.765143e-01 +3.349775e+01 +4.620760e+02 +3.629296e-01 +0.000000e+00 +4.919236e-01      5
    65 +2.000000e-03 -9.653390e-01 +0.000000e+00 +0.000000e+00 -1.959509e+01 +0.000000e+00 +0.000000e+00 +1.460106e+01 +0.000000e+00 +0.000000e+00 +2.003703e+03 +2.000000e+00 +8.993500e-03 +5.764821e-01 +3.349737e+01 +4.620396e+02 +5.151616e-01 +0.000000e+00 +5.788444e-01      5
    66 +2.000000e-03 -9.618611e-01 +0.000000e+00 +0.000000e+00 -1.959715e+01 +0.000000e+00 +0.000000e+00 +1.961637e+01 +0.000000e+00 +0.000000e+00 +2.003645e+03 +2.000000e+00 +8.994162e-03 +5.764397e-01 +3.349688e+01 +4.619921e+02 +6.789839e-01 +0.000000e+00 +6.443368e-01      5
    67 +2.000000e-03 -9.583829e-01 +0.000000e+00 +0.000000e+00 -1.959980e+01 +0.000000e+00 +0.000000e+00 +2.511347e+01 +0.000000e+00 +0.000000e+00 +2.003569e+03 +2.000000e+00 +8.994994e-03 +5.763864e-01 +3.349625e+01 +4.619319e+02 +8.558784e-01 +0.000000e+00 +6.954831e-01      5
    68 +2.000000e-03 -9.549043e-01 +0.000000e+00 +0.000000e+00 -1.960309e+01 +0.000000e+00 +0.000000e+00 +3.110908e+01 +0.000000e+00 +0.000000e+00 +2.003479e+03 +2.000000e+00 +8.996004e-03 +5.763216e-01 +3.349550e+01 +4.618594e+02 +1.045230e+00 +0.000000e+00 +7.361162e-01      5
    69 +2.000000e-03 -9.514253e-01 +0.000000e+00 +0.000000e+00 -1.960706e+01 +0.000000e+00 +0.000000e+00 +3.758582e+01 +0.000000e+00 +0.000000e+00 +2.003371e+03 +2.000000e+00 +8.997202e-03 +5.762450e-01 +3.349460e+01 +4.617731e+02 +1.243537e+00 +0.000000e+00 +7.684824e-01      5
    70 +2.000000e-03 -9.479458e-01 +0.000000e+00 +0.000000e+00 -1.961173e+01 +0.000000e+00 +0.000000e+00 +4.433108e+01 +0.000000e+00 +0.000000e+00 +2.003248e+03 +2.000000e+00 +8.998587e-03 +5.761563e-01 +3.349356e+01 +4.616735e+02 +1.446951e+00 +0.000000e+00 +7.943660e-01      5
