    34 +2.000000e-03 -9.966173e-01 +0.000000e+00 +0.000000e+00 -1.959122e+01 +0.000000e+00 +0.000000e+00 +3.587893e+01 +0.000000e+00 +0.000000e+00 +2.003657e+03 +2.000000e+00 +8.994108e-03 +5.764432e-01 +3.349699e+01 +4.619979e+02 +1.411461e+00 +0.000000e+00 +7.901834e-01      5
    35 +2.000000e-03 -9.931389e-01 +0.000000e+00 +0.000000e+00 -1.959691e+01 +0.000000e+00 +0.000000e+00 +5.110979e+01 +0.000000e+00 +0.000000e+00 +2.003488e+03 +2.000000e+00 +8.995963e-03 +5.763243e-01 +3.349557e+01 +4.618636e+02 +1.902895e+00 +0.000000e+00 +8.354885e-01      5
    36 +2.000000e-03 -9.896598e-01 +0.000000e+00 +0.000000e+00 -1.960440e+01 +0.000000e+00 +0.000000e+00 +6.842086e+01 +0.000000e+00 +0.000000e+00 +2.003279e+03 +2.000000e+00 +8.998330e-03 +5.761727e-01 +3.349382e+01 +4.616938e+02 +2.441586e+00 +0.000000e+00 +8.669922e-01      5
    37 +2.000000e-03 -9.861796e-01 +0.000000e+00 +0.000000e+00 -1.961385e+01 +0.000000e+00 +0.000000e+00 +8.740273e+01 +0.000000e+00 +0.000000e+00 +2.003023e+03 +2.000000e+00 +9.001227e-03 +5.759872e-01 +3.349169e+01 +4.614863e+02 +3.016544e+00 +0.000000e+00 +8.895817e-01      5
    38 +2.000000e-03 -9.826982e-01 +0.000000e+00 +0.000000e+00 -1.962538e+01 +0.000000e+00 +0.000000e+00 +1.076478e+02 +0.000000e+00 +0.000000e+00 +2.002713e+03 +2.000000e+00 +9.004669e-03 +5.757671e-01 +3.348909e+01 +4.612385e+02 +3.604283e+00 +0.000000e+00 +9.059314e-01      5
    39 +2.000000e-03 -9.792153e-01 +0.000000e+00 +0.000000e+00 -1.963899e+01 +0.000000e+00 +0.000000e+00 +1.275739e+02 +0.000000e+00 +0.000000e+00 +2.002367e+03 +2.000000e+00 +9.008608e-03 +5.755153e-01 +3.348620e+01 +4.609571e+02 +4.171964e+00 +0.000000e+00 +9.177174e-01      5
    40 +2.000000e-03 -9.757309e-01 +0.000000e+00 +0.000000e+00 -1.965449e+01 +0.000000e+00 +0.000000e+00 +1.474170e+02 +0.000000e+00 +0.000000e+00 +2.001972e+03 +2.000000e+00 +9.013013e-03 +5.752340e-01 +3.348289e+01 +4.606409e+02 +4.689450e+00 +0.000000e+00 +9.261659e-01      5
    41 +2.000000e-03 -9.722446e-01 +0.000000e+00 +0.000000e+00 -1.967188e+01 +0.000000e+00 +0.000000e+00 +1.646663e+02 +0.000000e+00 +0.000000e+00 +2.001553e+03 +2.000000e+00 +9.017749e-03 +5.749319e-01 +3.347939e+01 +4.603028e+02 +5.086089e+00 +0.000000e+00 +9.315693e-01      5
    42 +2.000000e-03 -9.687565e-01 +0.000000e+00 +0.000000e+00 -1.969006e+01 +0.000000e+00 +0.000000e+00 +1.784561e+02 +0.000000e+00 +0.000000e+00 +2.001111e+03 +2.000000e+00 +9.022709e-03 +5.746159e-01 +3.347569e+01 +4.599481e+02 +5.356737e+00 +0.000000e+00 +9.348413e-01      5
    43 +2.000000e-03 -9.652664e-01 +0.000000e+00 +0.000000e+00 -1.970958e+01 +0.000000e+00 +0.000000e+00 +1.880207e+02 +0.000000e+00 +0.000000e+00 +2.000667e+03 +2.000000e+00 +9.027724e-03 +5.742967e-01 +3.347198e+01 +4.595906e+02 +5.409376e+00 +0.000000e+00 +9.354721e-01      5
    44 +2.000000e-03 -9.617743e-01 +0.000000e+00 +0.000000e+00 -1.972806e+01 +0.000000e+00 +0.000000e+00 +1.851348e+02 +0.000000e+00 +0.000000e+00 +2.000244e+03 +2.000000e+00 +9.032486e-03 +5.739939e-01 +3.346844e+01 +4.592511e+02 +5.269380e+00 +0.000000e+00 +9.339126e-01      5
    45 +2.000000e-03 -9.582805e-01 +0.000000e+00 +0.000000e+00 -1.974656e+01 +0.000000e+00 +0.000000e+00 +1.816868e+02 +0.000000e+00 +0.000000e+00 +1.999846e+03 +2.000000e+00 +9.036975e-03 +5.737088e-01 +3.346512e+01 +4.589318e+02 +4.904058e+00 +0.000000e+00 +9.293695e-01      5
    46 +2.000000e-03 -9.547848e-01 +0.000000e+00 +0.000000e+00 -1.976305e+01 +0.000000e+00 +0.000000e+00 +1.608166e+02 +0.000000e+00 +0.000000e+00 +1.999531e+03 +2.000000e+00 +9.040540e-03 +5.734826e-01 +3.346248e+01 +4.586784e+02 +4.166569e+00 +0.000000e+00 +9.179368e-01      5
    47 +2.000000e-03 -9.512885e-01 +0.000000e+00 +0.000000e+00 -1.977549e+01 +0.000000e+00 +0.000000e+00 +1.360184e+02 +0.000000e+00 +0.000000e+00 +1.999272e+03 +2.000000e+00 +9.043455e-03 +5.732977e-01 +3.346031e+01 +4.584711e+02 +3.294491e+00 +0.000000e+00 +8.984449e-01      5
    48 +2.000000e-03 -9.477902e-01 +0.000000e+00 +0.000000e+00 -1.978705e+01 +0.000000e+00 +0.000000e+00 +9.682256e+01 +0.000000e+00 +0.000000e+00 +1.999136e+03 +2.000000e+00 +9.045007e-03 +5.731994e-01 +3.345917e+01 +4.583614e+02 +2.113448e+00 +0.000000e+00 +8.502301e-01      5
    49 +2.000000e-03 -9.442928e-01 +0.000000e+00 +0.000000e+00 -1.978911e+01 +0.000000e+00 +0.000000e+00 +4.561922e+01 +0.000000e+00 +0.000000e+00 +1.999095e+03 +2.000000e+00 +9.045452e-03 +5.731712e-01 +3.345883e+01 +4.583294e+02 +9.050561e-01 +0.000000e+00 +7.085514e-01      5
