     0 +1.250000e-03 +9.894285e-01 +0.000000e+00 +0.000000e+00 -6.668677e-01 +0.000000e+00 +0.000000e+00 -1.222307e+00 +0.000000e+00 +0.000000e+00 +2.427035e+00 +2.000000e+00 +6.912921e-03 +4.687411e-01 +1.165823e+00 +4.550613e-01 +2.462267e+00 +0.000000e+00 +9.931474e-01      5
     1 +1.250000e-03 +9.920688e-01 +0.000000e+00 +0.000000e+00 -6.767911e-01 +0.000000e+00 +0.000000e+00 +1.887501e+00 +0.000000e+00 +0.000000e+00 +2.011488e+00 +2.000000e+00 +6.473790e-03 +5.005368e-01 +1.061335e+00 +4.027292e-01 +3.436186e-01 +0.000000e+00 +9.549666e-01      5
     2 +1.250000e-03 +9.944452e-01 +0.000000e+00 +0.000000e+00 -6.691811e-01 +0.000000e+00 +0.000000e+00 -2.689272e+00 +0.000000e+00 +0.000000e+00 +1.930825e+00 +2.000000e+00 +6.140466e-03 +5.277075e-01 +1.039837e+00 +4.075637e-01 -9.900957e-01 +0.000000e+00 +9.835002e-01      5
     3 +1.250000e-03 +9.967978e-01 +0.000000e+00 +0.000000e+00 -6.718122e-01 +0.000000e+00 +0.000000e+00 -2.636348e+00 +0.000000e+00 +0.000000e+00 +1.933741e+00 +2.000000e+00 +5.968387e-03 +5.429223e-01 +1.040623e+00 +4.199489e-01 -1.492550e+00 +0.000000e+00 +9.884689e-01      5
     4 +1.250000e-03 +9.990549e-01 +0.000000e+00 +0.000000e+00 -6.612820e-01 +0.000000e+00 +0.000000e+00 +2.974442e-01 +0.000000e+00 +0.000000e+00 +1.961704e+00 +2.000000e+00 +5.876999e-03 +5.513647e-01 +1.048119e+00 +4.326453e-01 -1.810266e+00 +0.000000e+00 +9.902414e-01      5
     5 +1.250000e-03 -9.986635e-01 +0.000000e+00 +0.000000e+00 -6.670571e-01 +0.000000e+00 +0.000000e+00 -7.015702e-01 +0.000000e+00 +0.000000e+00 +1.976186e+00 +2.000000e+00 +5.809453e-03 +5.577754e-01 +1.051975e+00 +4.409024e-01 -6.230418e+00 +0.000000e+00 +9.970520e-01      5
     6 +1.250000e-03 -9.964363e-01 +0.000000e+00 +0.000000e+00 -6.404644e-01 +0.000000e+00 +0.000000e+00 -1.554816e+01 +0.000000e+00 +0.000000e+00 +1.996558e+00 +2.000000e+00 +5.662629e-03 +5.722377e-01 +1.057379e+00 +4.569935e-01 -1.665203e+01 +0.000000e+00 +9.988634e-01      5
     7 +1.250000e-03 -9.942660e-01 +0.000000e+00 +0.000000e+00 -5.963941e-01 +0.000000e+00 +0.000000e+00 -3.092150e+01 +0.000000e+00 +0.000000e+00 +2.031472e+00 +2.000000e+00 +5.418955e-03 +5.979696e-01 +1.066584e+00 +4.858935e-01 -2.773131e+01 +0.000000e+00 +9.992829e-01      5
     8 +1.250000e-03 -9.922220e-01 +0.000000e+00 +0.000000e+00 -5.258945e-01 +0.000000e+00 +0.000000e+00 -4.051225e+01 +0.000000e+00 +0.000000e+00 +2.079186e+00 +2.000000e+00 +5.106399e-03 +6.345705e-01 +1.079039e+00 +5.277470e-01 -3.619146e+01 +0.000000e+00 +9.994165e-01      5
     9 +1.250000e-03 -9.902995e-01 +0.000000e+00 +0.000000e+00 -4.526736e-01 +0.000000e+00 +0.000000e+00 -4.604025e+01 +0.000000e+00 +0.000000e+00 +2.133983e+00 +2.000000e+00 +4.782502e-03 +6.775470e-01 +1.093167e+00 +5.783412e-01 -4.087972e+01 +0.000000e+00 +9.994427e-01      5
