     0 +1.250000e-03 +9.324784e-01 +0.000000e+00 +0.000000e+00 -6.736387e-01 +0.000000e+00 +0.000000e+00 +1.045992e-02 +0.000000e+00 +0.000000e+00 +2.396607e+00 +2.000000e+00 +6.293373e-03 +4.766919e-01 +1.158490e+00 +4.569773e-01 +9.843723e-03 +0.000000e+00 +2.049017e-01 +9.638388e-01      5 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00
     1 +1.250000e-03 +9.350319e-01 +0.000000e+00 +0.000000e+00 -6.736644e-01 +0.000000e+00 +0.000000e+00 +1.102497e-02 +0.000000e+00 +0.000000e+00 +1.991219e+00 +2.000000e+00 +5.889058e-03 +5.094193e-01 +1.055975e+00 +4.057462e-01 +1.039903e-02 +0.000000e+00 +2.234471e-01 +9.923126e-01      5 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00
     2 +1.250000e-03 +9.374000e-01 +0.000000e+00 +0.000000e+00 -6.736896e-01 +0.000000e+00 +0.000000e+00 +1.156174e-02 +0.000000e+00 +0.000000e+00 +1.941358e+00 +2.000000e+00 +5.630002e-03 +5.328595e-01 +1.042670e+00 +4.137884e-01 +1.100340e-02 +0.000000e+00 +2.286321e-01 +9.977397e-01      5 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00
     3 +1.250000e-03 +9.397246e-01 +0.000000e+00 +0.000000e+00 -6.737158e-01 +0.000000e+00 +0.000000e+00 +1.213463e-02 +0.000000e+00 +0.000000e+00 +1.943125e+00 +2.000000e+00 +5.536170e-03 +5.418909e-01 +1.043144e+00 +4.211847e-01 +1.166451e-02 +0.000000e+00 +2.337089e-01 +9.853261e-01      5 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00
     4 +1.250000e-03 +9.420190e-01 +0.000000e+00 +0.000000e+00 -6.737434e-01 +0.000000e+00 +0.000000e+00 +1.277262e-02 +0.000000e+00 +0.000000e+00 +1.957834e+00 +2.000000e+00 +5.498383e-03 +5.456150e-01 +1.047085e+00 +4.272895e-01 +1.239224e-02 +0.000000e+00 +2.423657e-01 +9.831925e-01      5 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00
     5 +1.250000e-03 +9.443128e-01 +0.000000e+00 +0.000000e+00 -6.737727e-01 +0.000000e+00 +0.000000e+00 +1.350016e-02 +0.000000e+00 +0.000000e+00 +1.961868e+00 +2.000000e+00 +5.489950e-03 +5.464531e-01 +1.048163e+00 +4.288275e-01 +1.316844e-02 +0.000000e+00 +2.526193e-01 +9.801234e-01      5 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00
     6 +1.250000e-03 +9.466020e-01 +0.000000e+00 +0.000000e+00 -6.738037e-01 +0.000000e+00 +0.000000e+00 +1.432093e-02 +0.000000e+00 +0.000000e+00 +1.962923e+00 +2.000000e+00 +5.485243e-03 +5.469220e-01 +1.048445e+00 +4.294263e-01 +1.399398e-02 +0.000000e+00 +2.641165e-01 +9.804489e-01      5 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00
     7 +1.250000e-03 +9.488917e-01 +0.000000e+00 +0.000000e+00 -6.738367e-01 +0.000000e+00 +0.000000e+00 +1.524116e-02 +0.000000e+00 +0.000000e+00 +1.962924e+00 +2.000000e+00 +5.484420e-03 +5.470041e-01 +1.048445e+00 +4.294909e-01 +1.487658e-02 +0.000000e+00 +2.760388e-01 +9.799339e-01      5 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00
     8 +1.250000e-03 +9.511804e-01 +0.000000e+00 +0.000000e+00 -6.738718e-01 +0.000000e+00 +0.000000e+00 +1.626791e-02 +0.000000e+00 +0.000000e+00 +1.963049e+00 +2.000000e+00 +5.483697e-03 +5.470762e-01 +1.048479e+00 +4.295750e-01 +1.582841e-02 +0.000000e+00 +2.885988e-01 +9.800736e-01      5 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00
     9 +1.250000e-03 +9.534694e-01 +0.000000e+00 +0.000000e+00 -6.739092e-01 +0.000000e+00 +0.000000e+00 +1.741165e-02 +0.000000e+00 +0.000000e+00 +1.962972e+00 +2.000000e+00 +5.483748e-03 +5.470711e-01 +1.048458e+00 +4.295541e-01 +1.686367e-02 +0.000000e+00 +3.017588e-01 +9.799545e-01      5 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00
    10 +1.250000e-03 +9.557583e-01 +0.000000e+00 +0.000000e+00 -6.739490e-01 +0.000000e+00 +0.000000e+00 +1.867828e-02 +0.000000e+00 +0.000000e+00 +1.962967e+00 +2.000000e+00 +5.483750e-03 +5.470709e-01 +1.048457e+00 +4.295527e-01 +1.800146e-02 +0.000000e+00 +3.157009e-01 +9.799971e-01      5 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00
    11 +1.250000e-03 +9.580472e-01 +0.000000e+00 +0.000000e+00 -6.739915e-01 +0.000000e+00 +0.000000e+00 +2.006824e-02 +0.000000e+00 +0.000000e+00 +1.962904e+00 +2.000000e+00 +5.483941e-03 +5.470519e-01 +1.048440e+00 +4.295241e-01 +1.926735e-02 +0.000000e+00 +3.305674e-01 +9.799680e-01      5 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00
    12 +1.250000e-03 +9.603363e-01 +0.000000e+00 +0.000000e+00 -6.740371e-01 +0.000000e+00 +0.000000e+00 +2.158168e-02 +0.000000e+00 +0.000000e+00 +1.962870e+00 +2.000000e+00 +5.484125e-03 +5.470335e-01 +1.048431e+00 +4.295022e-01 +2.069030e-02 +0.000000e+00 +3.465334e-01 +9.799802e-01      5 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00
