     0 +1.250000e-03 -1.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00 -8.335049e+02 +0.000000e+00 +0.000000e+00 +2.500000e+00 +2.000000e+00 +4.927639e-03 +6.575907e-01 +1.183216e+00 +6.575907e-01 +0.000000e+00 +0.000000e+00 +0.000000e+00      4
     1 +1.250000e-03 -9.987500e-01 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00 -1.360691e+02 +0.000000e+00 +0.000000e+00 +2.500000e+00 +2.000000e+00 +3.341268e-03 +9.698024e-01 +1.183216e+00 +9.698024e-01 +0.000000e+00 +0.000000e+00 +0.000000e+00      4
     2 +1.250000e-03 -9.975000e-01 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00 +1.786198e+02 +0.000000e+00 +0.000000e+00 +2.500000e+00 +2.000000e+00 +3.232436e-03 +1.002455e+00 +1.183216e+00 +1.002455e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      5
     3 +1.250000e-03 -9.962500e-01 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00 +8.650133e+01 +0.000000e+00 +0.000000e+00 +2.500000e+00 +2.000000e+00 +3.232449e-03 +1.002451e+00 +1.183216e+00 +1.002451e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      5
     4 +1.250000e-03 -9.950000e-01 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00 +1.498923e+00 +0.000000e+00 +0.000000e+00 +2.500000e+00 +2.000000e+00 +3.232439e-03 +1.002454e+00 +1.183216e+00 +1.002454e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      5
     5 +1.250000e-03 -9.937500e-01 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00 +3.148091e-02 +0.000000e+00 +0.000000e+00 +2.500000e+00 +2.000000e+00 +3.232434e-03 +1.002455e+00 +1.183216e+00 +1.002455e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      5
     6 +1.250000e-03 -9.925000e-01 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00 +9.484488e-03 +0.000000e+00 +0.000000e+00 +2.500000e+00 +2.000000e+00 +3.232433e-03 +1.002456e+00 +1.183216e+00 +1.002456e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      5
     7 +1.250000e-03 -9.912500e-01 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00 +1.678168e-03 +0.000000e+00 +0.000000e+00 +2.500000e+00 +2.000000e+00 +3.232432e-03 +1.002456e+00 +1.183216e+00 +1.002456e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      5
     8 +1.250000e-03 -9.900000e-01 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00 +1.368992e-04 +0.000000e+00 +0.000000e+00 +2.500000e+00 +2.000000e+00 +3.232432e-03 +1.002456e+00 +1.183216e+00 +1.002456e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      5
     9 +1.250000e-03 -9.887500e-01 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00 +5.667289e-11 +0.000000e+00 +0.000000e+00 +2.500000e+00 +2.000000e+00 +3.232432e-03 +1.002456e+00 +1.183216e+00 +1.002456e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      5
